-5.439999932003539525e-09,5.782411586589356160e-17,8.159999999999998366e+00
-5.609999872054534562e-09,6.013708050052930850e-17,8.414999999999999147e+00
-5.779999960135265665e-09,7.401486830834376525e-17,8.669999999999998153e+00
-5.949999974201128735e-09,7.864079757761524673e-17,8.925000000000000711e+00
-6.119999988266991805e-09,7.401486830834376525e-17,9.180000000000001492e+00
-6.290000002332854874e-09,6.476300976980078997e-17,9.435000000000002274e+00
-6.460000053406152374e-09,6.476300976980078997e-17,9.690000000000001279e+00
-6.630000030464581014e-09,7.401486830834376525e-17,9.945000000000003837e+00
-6.800000044530444084e-09,7.401486830834376525e-17,1.020000000000000462e+01
-6.970000058596307154e-09,7.401486830834376525e-17,1.045500000000000540e+01
-7.140000035654736621e-09,7.401486830834376525e-17,1.071000000000000441e+01
-7.310000049720599691e-09,7.401486830834376525e-17,1.096500000000000696e+01
-7.480000063786462761e-09,7.401486830834376525e-17,1.122000000000000774e+01
-7.650000077852325830e-09,7.401486830834376525e-17,1.147500000000000853e+01
-7.820000128925622503e-09,9.251858538542970348e-17,1.173000000000000753e+01
-7.990000105984051970e-09,9.251858538542970348e-17,1.198500000000000831e+01
-8.160000157057348643e-09,9.251858538542970348e-17,1.224000000000001087e+01
-8.330000208130645315e-09,9.251858538542970348e-17,1.249500000000001165e+01
-8.500000222196508385e-09,9.251858538542970348e-17,1.275000000000001066e+01
-8.670000199254937852e-09,1.110223024625156540e-16,1.300500000000001322e+01
-8.840000176313367319e-09,1.110223024625156540e-16,1.326000000000001400e+01
-9.010000190379230389e-09,9.251858538542970348e-17,1.351500000000001478e+01
-9.180000204445093459e-09,1.110223024625156540e-16,1.377000000000001378e+01
-9.350000200007238900e-09,1.202741610010586170e-16,1.402500000000001457e+01
-9.520000214073101970e-09,1.295260195396015799e-16,1.428000000000001712e+01
-9.690000191131531437e-09,1.387778780781445676e-16,1.453500000000001791e+01
-9.860000232952970123e-09,1.387778780781445676e-16,1.479000000000001691e+01
-1.003000021463732776e-08,1.410908427127803021e-16,1.504500000000001947e+01
-1.020000021713836710e-08,1.457167719820517959e-16,1.530000000000002025e+01
-1.037000020344865456e-08,1.503427012513232651e-16,1.555500000000002103e+01
-1.054000018282004811e-08,1.665334536937734811e-16,1.581000000000002004e+01
-1.071000019225998301e-08,1.665334536937734811e-16,1.606500000000001904e+01
-1.088000020632584608e-08,1.757853122323164440e-16,1.632000000000002160e+01
-1.105000023889542512e-08,1.850371707708594070e-16,1.657500000000002061e+01
-1.122000020670199660e-08,1.942890293094023946e-16,1.683000000000001961e+01
-1.139000023927157565e-08,1.850371707708594070e-16,1.708500000000001506e+01
-1.156000027184115635e-08,1.850371707708594070e-16,1.734000000000001762e+01
-1.173000023039586818e-08,2.035408878479453575e-16,1.759500000000001663e+01
-1.190000024446173125e-08,2.035408878479453575e-16,1.785000000000001563e+01
-1.207000022152016072e-08,2.035408878479453575e-16,1.810500000000001108e+01
-1.224000023558602379e-08,2.220446049250313081e-16,1.836000000000001364e+01
-1.241000021264445160e-08,2.405483220021172340e-16,1.861500000000001265e+01
-1.258000022671031467e-08,2.590520390792031599e-16,1.887000000000001165e+01
-1.275000024077617774e-08,2.775557561562891351e-16,1.912500000000000711e+01
-1.292000029184947607e-08,2.775557561562891351e-16,1.938000000000000966e+01
-1.309000034292277274e-08,2.775557561562891351e-16,1.963500000000000867e+01
-1.326000035698863581e-08,2.775557561562891351e-16,1.989000000000000767e+01
-1.343000037105449888e-08,2.960594732333750610e-16,2.014500000000000313e+01
-1.360000038512036195e-08,3.145631903104609869e-16,2.040000000000000568e+01
-1.377000036217879142e-08,3.330669073875469621e-16,2.065500000000000469e+01
-1.394000037624465449e-08,3.330669073875469621e-16,2.091000000000000369e+01
-1.411000039031051756e-08,3.515706244646328880e-16,2.116499999999999915e+01
-1.428000036736894537e-08,3.700743415417188139e-16,2.142000000000000171e+01
-1.445000045544967730e-08,3.885780586188047891e-16,2.167500000000000071e+01
-1.462000046951554037e-08,3.978299171573477274e-16,2.192999999999999616e+01
-1.479000048358140344e-08,4.255854927729766410e-16,2.218499999999999517e+01
-1.496000049764726486e-08,4.348373513115196286e-16,2.243999999999999773e+01
-1.513000051171312793e-08,4.533410683886055545e-16,2.269499999999999673e+01
-1.530000045176412379e-08,4.625929269271484928e-16,2.294999999999999574e+01
-1.547000046582998686e-08,4.764707147349629495e-16,2.320499999999999119e+01
-1.564000047989584993e-08,4.903485025427774063e-16,2.345999999999999375e+01
-1.581000049396171300e-08,4.996003610813204432e-16,2.371499999999999275e+01
-1.598000043401270887e-08,5.111651842544990914e-16,2.396999999999998820e+01
-1.615000044807857194e-08,5.261994543796314524e-16,2.422499999999998721e+01
-1.632000046214443501e-08,5.435466891393995234e-16,2.447999999999998977e+01
-1.649000047621029807e-08,5.458596537740352333e-16,2.473499999999998877e+01
-1.666000049027616114e-08,5.643633708511212085e-16,2.498999999999998778e+01
-1.683000043032715370e-08,5.828670879282071837e-16,2.524499999999998323e+01
-1.700000051840788728e-08,5.921189464667501220e-16,2.549999999999998579e+01
-1.717000053247375035e-08,6.013708050052930603e-16,2.575499999999998479e+01
-1.734000050953217817e-08,6.198745220823790355e-16,2.600999999999998025e+01
-1.751000052359804124e-08,6.291263806209219738e-16,2.626499999999997925e+01
-1.768000050065646905e-08,6.476300976980079490e-16,2.651999999999998181e+01
-1.785000051472233212e-08,6.568819562365508873e-16,2.677499999999998082e+01
-1.802000049178076324e-08,6.753856733136368626e-16,2.702999999999997982e+01
-1.819000046883919105e-08,7.031412489292657761e-16,2.728499999999997527e+01
-1.836000044589761887e-08,7.031412489292657761e-16,2.753999999999997783e+01
-1.853000049697091719e-08,7.216449660063517513e-16,2.779499999999997684e+01
-1.870000054804421552e-08,7.216449660063517513e-16,2.804999999999997229e+01
-1.887000056211007859e-08,7.401486830834376279e-16,2.830499999999997129e+01
-1.904000053916850640e-08,7.401486830834376279e-16,2.855999999999997385e+01
-1.921000051622693422e-08,7.586524001605236031e-16,2.881499999999997286e+01
-1.938000054879651657e-08,7.586524001605236031e-16,2.906999999999997186e+01
-1.955000056286237964e-08,7.586524001605236031e-16,2.932499999999996732e+01
-1.972000055842452343e-08,7.771561172376095783e-16,2.957999999999996987e+01
-1.989000060949782175e-08,7.864079757761525166e-16,2.983499999999996888e+01
-2.006000058655624956e-08,7.956598343146954549e-16,3.008999999999996433e+01
-2.023000062837768825e-08,8.049116928532384918e-16,3.034499999999996334e+01
-2.040000063319169499e-08,8.141635513917814301e-16,3.059999999999996589e+01
-2.057000065650941439e-08,8.280413391995958869e-16,3.085499999999996490e+01
-2.074000067520120894e-08,8.372931977381388252e-16,3.110999999999996390e+01
-2.091000067538928420e-08,8.419191270074103436e-16,3.136499999999995936e+01
-2.108000067326439372e-08,8.557969148152248004e-16,3.161999999999996191e+01
-2.125000065726171544e-08,8.604228440844963188e-16,3.187499999999996092e+01
-2.142000066207572218e-08,8.696747026230392571e-16,3.212999999999995282e+01
-2.159000070389716086e-08,8.881784197001252323e-16,3.238499999999996248e+01
-2.176000070871116429e-08,8.974302782386680720e-16,3.263999999999996504e+01
-2.193000075978446262e-08,9.066821367772111089e-16,3.289499999999996760e+01
-2.210000077385032569e-08,9.066821367772111089e-16,3.314999999999996305e+01
-2.227000078791618876e-08,9.066821367772111089e-16,3.340499999999997272e+01
-2.244000078347833254e-08,9.066821367772111089e-16,3.365999999999997527e+01
-2.261000079754419561e-08,9.251858538542969855e-16,3.391499999999997783e+01
-2.278000081161005868e-08,9.251858538542969855e-16,3.416999999999997328e+01
-2.295000078866848980e-08,9.251858538542969855e-16,3.442499999999998295e+01
-2.312000076572691762e-08,9.251858538542969855e-16,3.467999999999998550e+01
-2.329000074278534543e-08,9.251858538542969855e-16,3.493499999999998806e+01
-2.346000079385864376e-08,9.251858538542969855e-16,3.518999999999998352e+01
-2.363000080792450683e-08,9.251858538542969855e-16,3.544499999999999318e+01
-2.380000082199036990e-08,9.436895709313830594e-16,3.569999999999999574e+01
-2.397000083605623297e-08,9.436895709313830594e-16,3.595499999999999829e+01
-2.414000081311466078e-08,9.436895709313830594e-16,3.620999999999999375e+01
-2.431000079017309190e-08,9.621932880084689360e-16,3.646500000000000341e+01
-2.448000080423895497e-08,9.806970050855548126e-16,3.672000000000000597e+01
-2.465000078129738278e-08,9.806970050855548126e-16,3.697500000000000853e+01
-2.482000079536324585e-08,9.806970050855548126e-16,3.723000000000000398e+01
-2.499000080942910892e-08,9.899488636240978495e-16,3.748500000000001364e+01
-2.516000082349497199e-08,9.992007221626408864e-16,3.774000000000001620e+01
-2.533000076354596786e-08,1.008452580701183726e-15,3.799500000000001876e+01
-2.550000077761183093e-08,1.026956297778269800e-15,3.825000000000001421e+01
-2.567000079167769400e-08,1.031582227047541220e-15,3.850500000000002387e+01
-2.584000073172868655e-08,1.031582227047541220e-15,3.876000000000002643e+01
-2.601000081980942014e-08,1.051242426441945099e-15,3.901500000000002899e+01
-2.618000075986041269e-08,1.066276696567077362e-15,3.927000000000002444e+01
-2.635000084794114628e-08,1.073215590470984590e-15,3.952500000000003411e+01
-2.652000086200700935e-08,1.075528555105620399e-15,3.978000000000003666e+01
-2.669000080205800190e-08,1.082467449009527627e-15,4.003500000000003922e+01
-2.686000089013873549e-08,1.082467449009527627e-15,4.029000000000003467e+01
-2.703000083018972804e-08,1.087093378278799047e-15,4.054500000000004434e+01
-2.720000084425559111e-08,1.100971166086613504e-15,4.080000000000004690e+01
-2.737000085832145418e-08,1.119474883163699380e-15,4.105500000000004945e+01
-2.754000087238731725e-08,1.137978600240785454e-15,4.131000000000004491e+01
-2.771000088645318032e-08,1.147230458779328294e-15,4.156500000000005457e+01
-2.788000090051904339e-08,1.156482317317871331e-15,4.182000000000005713e+01
-2.805000087757747451e-08,1.184237892933500244e-15,4.207500000000005969e+01
-2.822000085463590232e-08,1.184237892933500244e-15,4.233000000000005514e+01
-2.839000083169433014e-08,1.202741610010586121e-15,4.258500000000006480e+01
-2.856000084576019321e-08,1.202741610010586121e-15,4.284000000000006736e+01
-2.873000089683349153e-08,1.202741610010586121e-15,4.309500000000006281e+01
-2.890000094790678986e-08,1.202741610010586121e-15,4.335000000000006537e+01
-2.907000092496521767e-08,1.221245327087672194e-15,4.360500000000007503e+01
-2.924000093903108074e-08,1.239749044164758071e-15,4.386000000000007759e+01
-2.941000099010437907e-08,1.239749044164758071e-15,4.411500000000008015e+01
-2.958000096716280688e-08,1.221245327087672194e-15,4.437000000000007560e+01
-2.975000094422123470e-08,1.258252761241843948e-15,4.462500000000008527e+01
-2.992000095828709777e-08,1.276756478318930021e-15,4.488000000000008782e+01
-3.009000100936039278e-08,1.276756478318930021e-15,4.513500000000008328e+01
-3.026000102342625585e-08,1.276756478318930021e-15,4.539000000000008583e+01
-3.043000100048468698e-08,1.313763912473101775e-15,4.564500000000009550e+01
-3.060000101455055005e-08,1.313763912473101775e-15,4.590000000000009805e+01
-3.077000101011269383e-08,1.332267629550187849e-15,4.615500000000010061e+01
-3.094000105193413252e-08,1.332267629550187849e-15,4.641000000000009607e+01
-3.111000103824441997e-08,1.350771346627273725e-15,4.666500000000010573e+01
-3.128000101992878257e-08,1.360023205165816762e-15,4.692000000000010829e+01
-3.145000102474278269e-08,1.369275063704359602e-15,4.717500000000010374e+01
-3.162000101799196405e-08,1.383152851512174058e-15,4.743000000000010630e+01
-3.179000103899672102e-08,1.399343603954624324e-15,4.768500000000011596e+01
-3.196000103455887142e-08,1.410908427127802972e-15,4.794000000000011852e+01
-3.213000105787659083e-08,1.420160285666346009e-15,4.819500000000012108e+01
-3.230000108119431023e-08,1.443289932012703503e-15,4.845000000000011653e+01
-3.247000112301574892e-08,1.452541790551246342e-15,4.870500000000012619e+01
-3.264000110932603637e-08,1.461793649089789379e-15,4.896000000000012875e+01
-3.281000108638446749e-08,1.480297366166875256e-15,4.921500000000012420e+01
-3.298000106344289861e-08,1.480297366166875256e-15,4.947000000000012676e+01
-3.315000109601247435e-08,1.498801083243961330e-15,4.972500000000013642e+01
-3.332000112858205670e-08,1.517304800321047206e-15,4.998000000000013898e+01
-3.349000114264791977e-08,1.535808517398133083e-15,5.023500000000014154e+01
-3.366000115671378284e-08,1.554312234475219157e-15,5.049000000000013699e+01
-3.383000117077964591e-08,1.572815951552305033e-15,5.074500000000014666e+01
-3.400000114783807703e-08,1.572815951552305033e-15,5.100000000000014921e+01
-3.417000116190394010e-08,1.591319668629390910e-15,5.125500000000014467e+01
-3.434000117596980317e-08,1.609823385706476984e-15,5.151000000000014722e+01
-3.451000122704309819e-08,1.628327102783562860e-15,5.176500000000015689e+01
-3.468000120410152931e-08,1.628327102783562860e-15,5.202000000000015945e+01
-3.485000125517482433e-08,1.628327102783562860e-15,5.227500000000016200e+01
-3.502000126924068740e-08,1.646830819860648737e-15,5.253000000000015746e+01
-3.519000128330655047e-08,1.656082678399191774e-15,5.278500000000016712e+01
-3.536000133437984549e-08,1.674586395476277650e-15,5.304000000000016968e+01
-3.553000134844570856e-08,1.683838254014820687e-15,5.329500000000016513e+01
-3.570000132550413968e-08,1.702341971091906564e-15,5.355000000000016769e+01
-3.587000133957000275e-08,1.720845688168992638e-15,5.380500000000017735e+01
-3.604000135363586582e-08,1.739349405246078514e-15,5.406000000000017991e+01
-3.621000129368685837e-08,1.762479051592436008e-15,5.431500000000018247e+01
-3.638000130775272144e-08,1.776356839400250465e-15,5.457000000000017792e+01
-3.655000132181858451e-08,1.799486485746607761e-15,5.482500000000018758e+01
-3.672000133588444758e-08,1.804112415015879378e-15,5.508000000000019014e+01
-3.689000134995031065e-08,1.804112415015879378e-15,5.533500000000018559e+01
-3.706000136401617372e-08,1.816833720506375832e-15,5.559000000000018815e+01
-3.723000137808203679e-08,1.841119849170051131e-15,5.584500000000019782e+01
-3.740000139214789986e-08,1.852684672343229977e-15,5.610000000000020037e+01
-3.757000148022863345e-08,1.859623566247137205e-15,5.635500000000020293e+01
-3.774000149429449652e-08,1.882753212593494502e-15,5.661000000000019838e+01
-3.791000158237523010e-08,1.896631000401308958e-15,5.686500000000020805e+01
-3.808000152242622266e-08,1.915134717478395032e-15,5.712000000000021060e+01
-3.825000153649208573e-08,1.924386576016937872e-15,5.737500000000020606e+01
-3.842000155055794880e-08,1.942890293094023946e-15,5.763000000000020862e+01
-3.859000160163124381e-08,1.952142151632566785e-15,5.788500000000021828e+01
-3.876000161569710688e-08,1.970645868709652859e-15,5.814000000000022084e+01
-3.893000159275553801e-08,1.979897727248195699e-15,5.839500000000022339e+01
-3.910000156981396913e-08,1.998401444325281773e-15,5.865000000000021885e+01
-3.927000162088726414e-08,2.016905161402367452e-15,5.890500000000022851e+01
-3.944000167196055916e-08,2.035408878479453526e-15,5.916000000000023107e+01
-3.961000172303386080e-08,2.072416312633625279e-15,5.941500000000022652e+01
-3.978000173709972387e-08,2.072416312633625279e-15,5.967000000000022908e+01
-3.995000175116558694e-08,2.090920029710711353e-15,5.992500000000023874e+01
-4.012000176523145001e-08,2.090920029710711353e-15,6.018000000000024130e+01
-4.029000181630474503e-08,2.109423746787797427e-15,6.043500000000024386e+01
-4.046000188588175933e-08,2.109423746787797427e-15,6.069000000000023931e+01
-4.063000191845134168e-08,2.146431180941969180e-15,6.094500000000024897e+01
-4.080000193251720475e-08,2.146431180941969180e-15,6.120000000000025153e+01
-4.097000198359049977e-08,2.164934898019055254e-15,6.145500000000024698e+01
-4.114000196990078722e-08,2.183438615096140933e-15,6.171000000000024954e+01
-4.131000199321850663e-08,2.201942332173227007e-15,6.196500000000025921e+01
-4.148000200728436970e-08,2.220446049250313081e-15,6.222000000000026176e+01
-4.165000198896873229e-08,2.229697907788855921e-15,6.247500000000026432e+01
-4.182000203079017098e-08,2.236636801692763149e-15,6.273000000000025977e+01
-4.199000204254306500e-08,2.243575695596670377e-15,6.298500000000026944e+01
-4.216000204273114026e-08,2.252827554135213217e-15,6.324000000000027200e+01
-4.233000204985810943e-08,2.257453483404484834e-15,6.349500000000026745e+01
-4.250000205467211617e-08,2.257453483404484834e-15,6.375000000000027001e+01
-4.267000206873797924e-08,2.257453483404484834e-15,6.400500000000027967e+01
-4.284000208280384231e-08,2.275957200481570908e-15,6.426000000000027512e+01
-4.301000209686970538e-08,2.275957200481570908e-15,6.451500000000027057e+01
-4.318000211093556845e-08,2.275957200481570908e-15,6.477000000000026603e+01
-4.335000214350515080e-08,2.294460917558656587e-15,6.502500000000026148e+01
-4.352000219457844582e-08,2.294460917558656587e-15,6.528000000000025693e+01
-4.369000224565174083e-08,2.294460917558656587e-15,6.553500000000025238e+01
-4.386000222271017196e-08,2.312964634635742661e-15,6.579000000000024784e+01
-4.403000219976860308e-08,2.312964634635742661e-15,6.604500000000024329e+01
-4.420000221383446615e-08,2.331468351712828735e-15,6.630000000000023874e+01
-4.437000219089289065e-08,2.331468351712828735e-15,6.655500000000023419e+01
-4.454000220495875372e-08,2.349972068789914414e-15,6.681000000000022965e+01
-4.471000218201718484e-08,2.349972068789914414e-15,6.706500000000022510e+01
-4.488000215907561596e-08,2.368475785867000488e-15,6.732000000000022055e+01
-4.505000217314147903e-08,2.368475785867000488e-15,6.757500000000021600e+01
-4.522000218720734210e-08,2.368475785867000488e-15,6.783000000000021146e+01
-4.539000216426576661e-08,2.386979502944086562e-15,6.808500000000020691e+01
-4.556000214132419773e-08,2.405483220021172241e-15,6.834000000000020236e+01
-4.573000219239749275e-08,2.423986937098258315e-15,6.859500000000019782e+01
-4.590000216945592387e-08,2.442490654175344389e-15,6.885000000000019327e+01
-4.607000218352178694e-08,2.451742512713887229e-15,6.910500000000018872e+01
-4.624000219758765001e-08,2.470246229790973302e-15,6.936000000000018417e+01
-4.641000221165351308e-08,2.479498088329516142e-15,6.961500000000017963e+01
-4.658000229973424666e-08,2.479498088329516142e-15,6.987000000000017508e+01
-4.675000231380010973e-08,2.488749946868058982e-15,7.012500000000017053e+01
-4.692000232786597280e-08,2.498001805406602216e-15,7.038000000000016598e+01
-4.709000234193183587e-08,2.516505522483687895e-15,7.063500000000016144e+01
-4.726000235599769894e-08,2.544261098099316809e-15,7.089000000000015689e+01
-4.743000229604869150e-08,2.548887027368588426e-15,7.114500000000015234e+01
-4.760000231011455457e-08,2.567390744445674500e-15,7.140000000000014779e+01
-4.777000232418041764e-08,2.590520390792031796e-15,7.165500000000014325e+01
-4.794000233824628071e-08,2.592833355426667407e-15,7.191000000000013870e+01
-4.811000235231214378e-08,2.606711143234481864e-15,7.216500000000013415e+01
-4.828000236637800685e-08,2.615963001773025098e-15,7.242000000000012960e+01
-4.845000238044386992e-08,2.636779683484746784e-15,7.267500000000012506e+01
-4.862000239450973299e-08,2.646031542023289623e-15,7.293000000000012051e+01
-4.879000240857559606e-08,2.664535259100375697e-15,7.318500000000011596e+01
-4.896000242264145913e-08,2.673787117638918537e-15,7.344000000000011141e+01
-4.913000243670732220e-08,2.692290834716004611e-15,7.369500000000010687e+01
-4.930000245077318527e-08,2.701542693254547450e-15,7.395000000000010232e+01
-4.947000246483904834e-08,2.720046410331633524e-15,7.420500000000009777e+01
-4.964000244189747946e-08,2.738550127408719203e-15,7.446000000000009322e+01
-4.981000238194847201e-08,2.757053844485805277e-15,7.471500000000008868e+01
-4.998000243302176703e-08,2.775557561562891351e-15,7.497000000000008413e+01
-5.015000244708763010e-08,2.775557561562891351e-15,7.522500000000007958e+01
-5.032000246115349317e-08,2.812564995717063104e-15,7.548000000000007503e+01
-5.049000243821192429e-08,2.812564995717063104e-15,7.573500000000007049e+01
-5.066000248928521931e-08,2.812564995717063104e-15,7.599000000000006594e+01
-5.083000246634365043e-08,2.831068712794149178e-15,7.624500000000006139e+01
-5.100000251741694545e-08,2.849572429871234857e-15,7.650000000000005684e+01
-5.117000251297909585e-08,2.849572429871234857e-15,7.675500000000005230e+01
-5.134000250854123964e-08,2.868076146948320931e-15,7.701000000000004775e+01
-5.151000252260710271e-08,2.886579864025407005e-15,7.726500000000004320e+01
-5.168000253667296578e-08,2.905083581102492684e-15,7.752000000000003865e+01
-5.185000253223510957e-08,2.923587298179578758e-15,7.777500000000003411e+01
-5.202000253704911631e-08,2.932839156718121598e-15,7.803000000000002956e+01
-5.219000255111497938e-08,2.932839156718121598e-15,7.828500000000002501e+01
-5.236000251892154755e-08,2.953655838429843283e-15,7.854000000000002046e+01
-5.253000251679666038e-08,2.974472520141564968e-15,7.879500000000001592e+01
-5.270000251467177321e-08,2.983724378680108202e-15,7.905000000000001137e+01
-5.287000252411170481e-08,2.997602166487922659e-15,7.930500000000000682e+01
-5.304000251504792374e-08,3.002228095757193882e-15,7.956000000000000227e+01
-5.321000253373971166e-08,3.016105883565008339e-15,7.981499999999999773e+01
-5.338000250154628645e-08,3.034609600642094412e-15,8.006999999999999318e+01
-5.355000252486400586e-08,3.053113317719180486e-15,8.032499999999998863e+01
-5.372000255743358821e-08,3.053113317719180486e-15,8.057999999999998408e+01
-5.389000253449201271e-08,3.090120751873352239e-15,8.083499999999997954e+01
-5.406000253005416312e-08,3.090120751873352239e-15,8.108999999999997499e+01
-5.423000248860887496e-08,3.090120751873352239e-15,8.134499999999997044e+01
-5.440000250267473803e-08,3.108624468950438313e-15,8.159999999999996589e+01
-5.457000247973316253e-08,3.145631903104610066e-15,8.185499999999996135e+01
-5.474000245679159365e-08,3.145631903104610066e-15,8.210999999999995680e+01
-5.491000247085745672e-08,3.145631903104610066e-15,8.236499999999995225e+01
-5.508000248492331979e-08,3.164135620181696140e-15,8.261999999999994770e+01
-5.525000253599661481e-08,3.182639337258781820e-15,8.287499999999994316e+01
-5.542000255006247788e-08,3.182639337258781820e-15,8.312999999999993861e+01
-5.559000256412834095e-08,3.201143054335867893e-15,8.338499999999993406e+01
-5.576000254118677207e-08,3.219646771412953967e-15,8.363999999999992951e+01
-5.593000255525263514e-08,3.238150488490039647e-15,8.389499999999992497e+01
-5.610000253231106626e-08,3.265906064105668560e-15,8.414999999999992042e+01
-5.627000250936949077e-08,3.275157922644211794e-15,8.440499999999991587e+01
-5.644000244942048994e-08,3.293661639721297474e-15,8.465999999999991132e+01
-5.661000246348635301e-08,3.312165356798383547e-15,8.491499999999990678e+01
-5.678000247755221608e-08,3.339920932414012461e-15,8.516999999999990223e+01
-5.695000241760320863e-08,3.349172790952555301e-15,8.542499999999989768e+01
-5.712000235765420119e-08,3.367676508029641374e-15,8.567999999999989313e+01
-5.729000237172006426e-08,3.386180225106727448e-15,8.593499999999988859e+01
-5.746000231177106343e-08,3.418561729991627584e-15,8.618999999999988404e+01
-5.763000232583692650e-08,3.446317305607256498e-15,8.644499999999987949e+01
-5.780000226588791906e-08,3.456725646463117341e-15,8.669999999999987494e+01
-5.797000227995378213e-08,3.486794186713382260e-15,8.695499999999987040e+01
-5.814000229401964520e-08,3.508767350742421553e-15,8.720999999999986585e+01
-5.831000223407063775e-08,3.515706244646328782e-15,8.746499999999986130e+01
-5.848000224813650082e-08,3.534209961723414856e-15,8.771999999999985675e+01
-5.865000233621723441e-08,3.543461820261957695e-15,8.797499999999985221e+01
-5.882000235028309748e-08,3.552713678800500929e-15,8.822999999999984766e+01
-5.899000236434896055e-08,3.571217395877586609e-15,8.848499999999984311e+01
-5.916000237841482362e-08,3.580469254416129843e-15,8.873999999999983856e+01
-5.933000231846581617e-08,3.580469254416129843e-15,8.899499999999983402e+01
-5.950000225851681535e-08,3.589721112954672288e-15,8.924999999999982947e+01
-5.967000227258267842e-08,3.598972971493215522e-15,8.950499999999982492e+01
-5.984000224964110292e-08,3.608224830031758756e-15,8.975999999999982037e+01
-6.001000222669952742e-08,3.626728547108844436e-15,9.001499999999981583e+01
-6.018000224076539049e-08,3.645232264185930115e-15,9.026999999999981128e+01
-6.035000225483125356e-08,3.663735981263016583e-15,9.052499999999980673e+01
-6.052000230590455520e-08,3.663735981263016583e-15,9.077999999999980218e+01
-6.069000228296297970e-08,3.682239698340102263e-15,9.103499999999979764e+01
-6.086000226002141744e-08,3.682239698340102263e-15,9.128999999999979309e+01
-6.103000227408728051e-08,3.682239698340102263e-15,9.154499999999978854e+01
-6.120000221413826645e-08,3.682239698340102263e-15,9.179999999999978400e+01
-6.137000222820412952e-08,3.700743415417187942e-15,9.205499999999977945e+01
-6.154000220526256726e-08,3.719247132494274410e-15,9.230999999999977490e+01
-6.171000225633585566e-08,3.719247132494274410e-15,9.256499999999977035e+01
-6.188000228890544463e-08,3.737750849571360090e-15,9.281999999999976581e+01
-6.205000228446758180e-08,3.756254566648445769e-15,9.307499999999976126e+01
-6.222000228002973220e-08,3.756254566648445769e-15,9.332999999999975671e+01
-6.239000223858444404e-08,3.765506425186989003e-15,9.358499999999975216e+01
-6.256000220639101883e-08,3.774758283725532237e-15,9.383999999999974762e+01
-6.273000222045688190e-08,3.784010142264074683e-15,9.409499999999974307e+01
-6.290000223452274497e-08,3.793262000802617917e-15,9.434999999999973852e+01
-6.307000222083303242e-08,3.802513859341161151e-15,9.460499999999973397e+01
-6.324000218863959398e-08,3.811765717879703596e-15,9.485999999999972943e+01
-6.341000215413319972e-08,3.832582399591425281e-15,9.511499999999972488e+01
-6.358000212425274356e-08,3.848773152033875744e-15,9.536999999999972033e+01
-6.375000208280745539e-08,3.867276869110961423e-15,9.562499999999971578e+01
-6.392000209687331846e-08,3.876528727649504657e-15,9.587999999999971124e+01
-6.409000211093918153e-08,3.895032444726590337e-15,9.613499999999970669e+01
-6.426000212500504460e-08,3.913536161803676805e-15,9.638999999999970214e+01
