0.0,0.0,0.0,-0.93240737,-0.86473146,0.0
-0.0093240737,-0.0086473146,0.0,-0.93240737,-0.86473146,0.0
-0.01865140966117755,-0.01729051435439504,0.0,-0.932733596117755,-0.864319975439504,0.0
-0.02798526311714219,-0.02592547693992906,0.0,-0.933385345596464,-0.863496258553402,0.0
-0.037328873985091875,-0.034548066654079494,0.0,-0.9343610867949685,-0.8622589714150434,0.0
-0.04668545851082544,-0.043154128587082,0.0,-0.9356584525733559,-0.8606061933002505,0.0
-0.05605820082079859,-0.05173948290880366,0.0,-0.9372742309973152,-0.8585354321721662,0.0
-0.06545024435542655,-0.06029991931259384,0.0,-0.9392043534627957,-0.8560436403790178,0.0
-0.07486468315923818,-0.06883119165940602,0.0,-0.9414438803811626,-0.8531272346812179,0.0
-0.08430455300529387,-0.07732901286687016,0.0,-0.9439869846055683,-0.8497821207464145,0.0
-0.09377282233351389,-0.08578905008957494,0.0,-0.9468269328220019,-0.8460037222704768,0.0
-0.10327238298525093,-0.09420692023855749,0.0,-0.9499560651737048,-0.8417870148982551,0.0
-0.11280604071960644,-0.10257818588985265,0.0,-0.9533657734355505,-0.8371265651295163,0.0
-0.12237650550066304,-0.11089835163387171,0.0,-0.9570464781056595,-0.8320165744019057,0.0
-0.13198638154901227,-0.11916286091930398,0.0,-0.960987604834923,-0.826450928543227,0.0
-0.14163815715572298,-0.12736709344709235,0.0,-0.9651775606710724,-0.8204232527788372,0.0
-0.1513341942622439,-0.1355063631717476,0.0,-0.9696037106520913,-0.8139269724655254,0.0
-0.16107671781567984,-0.14357591696874644,0.0,-0.974252355343595,-0.806955379699884,0.0
-0.17086780491543516,-0.15157093402790506,0.0,-0.979108709975531,-0.7995017059158626,0.0
-0.18070937377437687,-0.15948652603332433,0.0,-0.9841568858941719,-0.7915592005419283,0.0
-0.19060317252542308,-0.16731773819064555,0.0,-0.9893798751046213,-0.783121215732121,0.0
-0.2005507679127768,-0.17505955116181016,0.0,-0.9947595387353706,-0.7741812971164616,0.0
-0.21055353391585674,-0.18270688396615017,0.0,-1.0002766003079957,-0.7647332804340029,0.0
-0.220612640363254,-0.19025459790430907,0.0,-1.0059106447397268,-0.7547713938158906,0.0
-0.23072904160367347,-0.19769750155806912,0.0,-1.011640124041947,-0.7442903653760049,0.0
-0.24090346531068355,-0.20503035691450278,0.0,-1.0174423707010083,-0.7332855356433645,0.0
-0.2511364015080456,-0.21224788665684496,0.0,-1.023293619736206,-0.7217529742342186,0.0
-0.26142809191224864,-0.2193447826569841,0.0,-1.029169040420302,-0.7096896000139135,0.0
-0.27177851969842404,-0.22631571569539521,0.0,-1.0350427786175402,-0.6970933038411111,0.0
-0.28218739980482016,-0.23315534642361868,0.0,-1.0408880106396132,-0.683963072822347,0.0
-0.292654169899207,-0.2398583375719846,0.0,-1.0466770094386832,-0.670299114836591,0.0
-0.3031779821376652,-0.2464193673911999,0.0,-1.0523812238458192,-0.6561029819215296,0.0
